timestamp,OAT,Electricity:Facility [kWh](TimeStep),HVAC_Elec
2023/ 10/27  01:45:00,44.06,0.808710281,0.642478592
2023/ 10/27  02:00:00,44.06,0.809369588,0.6431379
2023/ 10/27  02:15:00,43.79,0.8225263,0.659852021
2023/ 10/27  02:30:00,43.52,0.83950084,0.676826561
2023/ 10/27  02:45:00,43.25,0.857046664,0.694372385
2023/ 10/27  03:00:00,42.98,0.873744183,0.711069904
2023/ 10/27  03:15:00,42.98,0.876997598,0.704641421
2023/ 10/27  03:30:00,42.98,0.872249434,0.699893257
2023/ 10/27  03:45:00,42.98,0.868143993,0.695787815
2023/ 10/27  04:00:00,42.98,0.863181004,0.690824826
2023/ 10/27  04:15:00,42.98,0.895245417,0.686208128
2023/ 10/27  04:30:00,42.98,0.897523587,0.688486299
2023/ 10/27  04:45:00,42.98,0.901682657,0.692645369
2023/ 10/27  05:00:00,42.98,0.905534638,0.69649735
2023/ 10/27  05:15:00,42.755,0.922865366,0.685770395
2023/ 10/27  05:30:00,42.53,0.916235496,0.679140525
2023/ 10/27  05:45:00,42.305,0.911509503,0.674414532
2023/ 10/27  06:00:00,42.08,1.330309763,0.978091713
2023/ 10/27  06:15:00,42.305,1.36774081,0.989616219
2023/ 10/27  06:30:00,42.53,1.355552733,0.976345889
2023/ 10/27  06:45:00,42.755,1.329128088,0.94886614
2023/ 10/27  07:00:00,42.98,1.290935435,0.909641816
2023/ 10/27  07:15:00,43.475,1.092515388,0.789146049
2023/ 10/27  07:30:00,43.97,0.799328509,0.567844025
2023/ 10/27  07:45:00,44.465,0.736260584,0.504776101
2023/ 10/27  08:00:00,44.96,0.674611704,0.443127221
2023/ 10/27  08:15:00,45.725,0.59004381,0.370891113
2023/ 10/27  08:30:00,46.49,0.509671735,0.290519038
2023/ 10/27  08:45:00,47.255,0.473232714,0.254080017
2023/ 10/27  09:00:00,48.02,0.434738931,0.215586233
2023/ 10/27  09:15:00,48.515,0.375664907,0.152604957
2023/ 10/27  09:30:00,49.01,0.474226722,0.174551671
2023/ 10/27  09:45:00,49.505,0.720289043,0.381460719
2023/ 10/27  10:00:00,50,0.570313927,0.230318562
2023/ 10/27  10:15:00,50,0.352305531,8.05E-03
2023/ 10/27  10:30:00,50,0.575549551,0.230267394
2023/ 10/27  10:45:00,50,0.286431617,6.57E-03
2023/ 10/27  11:00:00,50,0.231454596,5.36E-03
2023/ 10/27  11:15:00,50.27,0.228137416,5.36E-03
2023/ 10/27  11:30:00,50.54,0.228137416,5.36E-03
2023/ 10/27  11:45:00,50.81,0.228137416,5.36E-03
2023/ 10/27  12:00:00,51.08,0.228137416,5.36E-03
2023/ 10/27  12:15:00,51.08,0.224405094,5.36E-03
2023/ 10/27  12:30:00,51.08,0.377411353,0.158363405
2023/ 10/27  12:45:00,51.08,0.321694927,0.102646979
2023/ 10/27  13:00:00,51.08,0.224405094,5.36E-03
2023/ 10/27  13:15:00,51.575,0.225034711,5.36E-03
2023/ 10/27  13:30:00,52.07,0.225034711,5.36E-03
2023/ 10/27  13:45:00,52.565,0.225034711,5.36E-03
2023/ 10/27  14:00:00,53.06,0.225034711,5.36E-03
2023/ 10/27  14:15:00,52.565,0.361463838,8.05E-03
2023/ 10/27  14:30:00,52.07,0.362535363,8.05E-03
2023/ 10/27  14:45:00,51.575,0.363653303,8.05E-03
2023/ 10/27  15:00:00,51.08,0.364740251,8.05E-03
2023/ 10/27  15:15:00,51.08,0.353349896,6.41E-03
2023/ 10/27  15:30:00,51.08,0.305866389,5.36E-03
2023/ 10/27  15:45:00,51.08,0.305866389,5.36E-03
2023/ 10/27  16:00:00,51.08,0.305866389,5.36E-03
2023/ 10/27  16:15:00,50.54,0.383500277,5.36E-03
2023/ 10/27  16:30:00,50,0.383500277,5.36E-03
2023/ 10/27  16:45:00,49.46,0.383500277,5.36E-03
2023/ 10/27  17:00:00,48.92,0.592926261,0.21478313
2023/ 10/27  17:15:00,48.695,0.655682895,0.239850762
2023/ 10/27  17:30:00,48.47,0.715911081,0.300078949
2023/ 10/27  17:45:00,48.245,0.783863022,0.36803089
2023/ 10/27  18:00:00,48.02,0.839397779,0.423565647
2023/ 10/27  18:15:00,47.75,1.210716883,0.686477646
2023/ 10/27  18:30:00,47.48,1.172951448,0.647596431
2023/ 10/27  18:45:00,47.21,1.141038597,0.614576359
2023/ 10/27  19:00:00,46.94,1.111526482,0.58395715
2023/ 10/27  19:15:00,46.445,1.092007564,0.577193256
2023/ 10/27  19:30:00,45.95,0.748817452,0.344273521
2023/ 10/27  19:45:00,45.455,0.774682044,0.370138113
2023/ 10/27  20:00:00,44.96,0.796911794,0.392367863
2023/ 10/27  20:15:00,44.96,0.781565908,0.410153903
2023/ 10/27  20:30:00,44.96,0.798944855,0.42753285
2023/ 10/27  20:45:00,44.96,0.815322118,0.443910113
2023/ 10/27  21:00:00,44.96,0.829194696,0.457782691
2023/ 10/27  21:15:00,44.96,0.787665872,0.489137247
2023/ 10/27  21:30:00,44.96,0.808086862,0.509558236
2023/ 10/27  21:45:00,44.96,0.828104996,0.52957637
2023/ 10/27  22:00:00,44.96,0.847072547,0.548543921
2023/ 10/27  22:15:00,44.96,0.804531312,0.569220751
2023/ 10/27  22:30:00,44.96,0.814510422,0.579199861
2023/ 10/27  22:45:00,44.96,1.241154832,0.890697058
2023/ 10/27  23:00:00,44.96,1.240176506,0.888305248
2023/ 10/27  23:15:00,44.96,1.1979269,0.894240715
2023/ 10/27  23:30:00,44.96,1.078103782,0.808880117
2023/ 10/27  23:45:00,44.96,0.804556476,0.618873969
2023/ 10/27  24:00:00,44.96,0.806710036,0.62102753
2023/ 10/28  00:15:00,44.24,0.80804267,0.636983148
2023/ 10/28  00:30:00,43.52,0.821474585,0.650415063
2023/ 10/28  00:45:00,42.8,0.836585591,0.66552607
2023/ 10/28  01:00:00,42.08,0.855378831,0.68431931
2023/ 10/28  01:15:00,41.81,0.873837047,0.707605359
2023/ 10/28  01:30:00,41.54,0.894434503,0.728202814
2023/ 10/28  01:45:00,41.27,0.914725902,0.748494214
2023/ 10/28  02:00:00,41,0.933494198,0.76726251
2023/ 10/28  02:15:00,41,0.924697621,0.762023342
2023/ 10/28  02:30:00,41,0.916492714,0.753818435
2023/ 10/28  02:45:00,41,0.908028614,0.745354335
2023/ 10/28  03:00:00,41,0.899908369,0.73723409
2023/ 10/28  03:15:00,40.73,0.918991265,0.746635088
2023/ 10/28  03:30:00,40.46,0.931549618,0.759193441
2023/ 10/28  03:45:00,40.19,0.944767186,0.772411009
2023/ 10/28  04:00:00,39.92,0.957194663,0.784838485
2023/ 10/28  04:15:00,39.695,0.990907892,0.781870604
2023/ 10/28  04:30:00,39.47,0.994477905,0.785440617
2023/ 10/28  04:45:00,39.245,1.000116321,0.791079032
2023/ 10/28  05:00:00,39.02,1.005265198,0.79622791
2023/ 10/28  05:15:00,39.02,1.026975284,0.789880313
2023/ 10/28  05:30:00,39.02,1.023254227,0.786159256
2023/ 10/28  05:45:00,39.02,1.021194889,0.784099917
2023/ 10/28  06:00:00,39.02,1.018512853,0.781417881
2023/ 10/28  06:15:00,39.02,1.459126599,1.082356283
2023/ 10/28  06:30:00,39.02,1.437412476,1.059606435
2023/ 10/28  06:45:00,39.02,1.346078019,0.9672675
2023/ 10/28  07:00:00,39.02,1.264091223,0.884303336
2023/ 10/28  07:15:00,40.01,1.259326696,0.908954589
2023/ 10/28  07:30:00,41,1.109063243,0.799746382
2023/ 10/28  07:45:00,41.99,0.859848799,0.628364315
2023/ 10/28  08:00:00,42.98,0.862101605,0.630617122
2023/ 10/28  08:15:00,43.475,0.757164551,0.538011854
2023/ 10/28  08:30:00,43.97,0.654119971,0.434967273
2023/ 10/28  08:45:00,44.465,0.57733689,0.358184193
2023/ 10/28  09:00:00,44.96,0.514673194,0.295520497
2023/ 10/28  09:15:00,45.23,0.499948569,0.276888619
2023/ 10/28  09:30:00,45.5,0.482559367,0.259499417
2023/ 10/28  09:45:00,45.77,0.864316787,0.527310596
2023/ 10/28  10:00:00,46.04,0.842149642,0.504209948
2023/ 10/28  10:15:00,46.535,0.807853287,0.465940635
2023/ 10/28  10:30:00,47.03,0.772541953,0.429655757
2023/ 10/28  10:45:00,47.525,0.733943673,0.397322918
2023/ 10/28  11:00:00,48.02,0.331922398,0.105824949
2023/ 10/28  11:15:00,48.245,0.228137416,5.36E-03
2023/ 10/28  11:30:00,48.47,0.228137416,5.36E-03
2023/ 10/28  11:45:00,48.695,0.228137416,5.36E-03
2023/ 10/28  12:00:00,48.92,0.228137416,5.36E-03
2023/ 10/28  12:15:00,49.46,0.224405094,5.36E-03
2023/ 10/28  12:30:00,50,0.224405094,5.36E-03
2023/ 10/28  12:45:00,50.54,0.224405094,5.36E-03
2023/ 10/28  13:00:00,51.08,0.224405094,5.36E-03
2023/ 10/28  13:15:00,51.08,0.225034711,5.36E-03
2023/ 10/28  13:30:00,51.08,0.225034711,5.36E-03
2023/ 10/28  13:45:00,51.08,0.225034711,5.36E-03
2023/ 10/28  14:00:00,51.08,0.225034711,5.36E-03
2023/ 10/28  14:15:00,51.08,0.360194873,8.05E-03
2023/ 10/28  14:30:00,51.08,0.361156433,8.05E-03
2023/ 10/28  14:45:00,51.08,0.362221065,8.05E-03
2023/ 10/28  15:00:00,51.08,0.363258563,8.05E-03
2023/ 10/28  15:15:00,51.08,0.373829749,6.88E-03
2023/ 10/28  15:30:00,51.08,0.305866389,5.36E-03
2023/ 10/28  15:45:00,51.08,0.305866389,5.36E-03
2023/ 10/28  16:00:00,51.08,0.305866389,5.36E-03
2023/ 10/28  16:15:00,50.54,0.383500277,5.36E-03
2023/ 10/28  16:30:00,50,0.383500277,5.36E-03
2023/ 10/28  16:45:00,49.46,0.383500277,5.36E-03
2023/ 10/28  17:00:00,48.92,0.47322647,9.51E-02
2023/ 10/28  17:15:00,48.425,0.484457896,6.86E-02
2023/ 10/28  17:30:00,47.93,0.421189279,5.36E-03
2023/ 10/28  17:45:00,47.435,0.511811587,9.60E-02
2023/ 10/28  18:00:00,46.94,0.516927089,0.101094957
2023/ 10/28  18:15:00,46.715,0.796390756,0.311320475
2023/ 10/28  18:30:00,46.49,0.752962786,0.229282917
2023/ 10/28  18:45:00,46.265,1.00304982,0.478372336
2023/ 10/28  19:00:00,46.04,0.932470123,0.406711101
2023/ 10/28  19:15:00,45.77,1.086849482,0.565155154
2023/ 10/28  19:30:00,45.5,0.7757321,0.294912892
2023/ 10/28  19:45:00,45.23,0.596827647,0.192283716
2023/ 10/28  20:00:00,44.96,0.617674895,0.213130964
2023/ 10/28  20:15:00,44.735,0.611124937,0.239712932
2023/ 10/28  20:30:00,44.51,0.606961349,0.235549344
2023/ 10/28  20:45:00,44.285,0.636335147,0.264923142
2023/ 10/28  21:00:00,44.06,0.656699063,0.285287059
2023/ 10/28  21:15:00,43.295,0.615523228,0.316994603
2023/ 10/28  21:30:00,42.53,0.641491229,0.342962604
2023/ 10/28  21:45:00,41.765,0.66866755,0.370138925
2023/ 10/28  22:00:00,41,0.697088012,0.398559387
2023/ 10/28  22:15:00,41,0.665815051,0.43050449
2023/ 10/28  22:30:00,41,0.695800541,0.46048998
2023/ 10/28  22:45:00,41,0.728301251,0.492990691
2023/ 10/28  23:00:00,41,1.175729225,0.825727009
2023/ 10/28  23:15:00,41,1.127085017,0.825250075
2023/ 10/28  23:30:00,41,1.119512542,0.816167549
2023/ 10/28  23:45:00,41,0.980335243,0.717337892
2023/ 10/28  24:00:00,41,0.735213505,0.549530999
2023/ 10/29  00:15:00,40.73,0.739636399,0.568576877
2023/ 10/29  00:30:00,40.46,0.758441662,0.587382141
2023/ 10/29  00:45:00,40.19,0.775427496,0.604367975
2023/ 10/29  01:00:00,39.92,0.79217069,0.621111169
2023/ 10/29  01:15:00,39.425,0.807214846,0.640983158
2023/ 10/29  01:30:00,38.93,0.827181557,0.660949869
2023/ 10/29  01:45:00,38.435,0.84591678,0.679685092
2023/ 10/29  02:00:00,37.94,0.865152839,0.698921151
2023/ 10/29  02:15:00,37.445,0.880881864,0.718207585
2023/ 10/29  02:30:00,36.95,0.900503349,0.73782907
2023/ 10/29  02:45:00,36.455,0.919031339,0.75635706
2023/ 10/29  03:00:00,35.96,0.938282387,0.775608108
2023/ 10/29  03:15:00,35.96,0.952051087,0.779694909
2023/ 10/29  03:30:00,35.96,0.959232968,0.786876791
2023/ 10/29  03:45:00,35.96,0.965382128,0.793025951
2023/ 10/29  04:00:00,35.96,0.9721627,0.799806523
2023/ 10/29  04:15:00,36.23,0.99681688,0.787779592
2023/ 10/29  04:30:00,36.5,0.993221437,0.784184149
2023/ 10/29  04:45:00,36.77,0.989830227,0.780792939
2023/ 10/29  05:00:00,37.04,0.98758372,0.778546432
2023/ 10/29  05:15:00,37.265,1.004837838,0.767742867
2023/ 10/29  05:30:00,37.49,0.999933648,0.762838676
2023/ 10/29  05:45:00,37.715,0.995423182,0.758328211
2023/ 10/29  06:00:00,37.94,0.992282412,0.755187441
2023/ 10/29  06:15:00,37.445,1.463413998,1.086047177
2023/ 10/29  06:30:00,36.95,1.466976704,1.088517103
2023/ 10/29  06:45:00,36.455,1.407563665,1.028039774
2023/ 10/29  07:00:00,35.96,1.357024296,0.976461576
2023/ 10/29  07:15:00,37.985,1.270694524,0.919480377
2023/ 10/29  07:30:00,40.01,0.834136423,0.582561706
2023/ 10/29  07:45:00,42.035,0.663045799,0.431561315
2023/ 10/29  08:00:00,44.06,0.567546642,0.336062158
2023/ 10/29  08:15:00,44.555,0.475037591,0.255884893
2023/ 10/29  08:30:00,45.05,0.385716275,0.166563578
2023/ 10/29  08:45:00,45.545,0.224509845,5.36E-03
2023/ 10/29  09:00:00,46.04,0.319806653,0.100653956
2023/ 10/29  09:15:00,47.03,0.228417097,5.36E-03
2023/ 10/29  09:30:00,48.02,0.287320741,6.71E-03
2023/ 10/29  09:45:00,49.01,0.565196873,0.226233574
2023/ 10/29  10:00:00,50,0.569169218,0.229084308
2023/ 10/29  10:15:00,50.27,0.612559429,0.268348587
2023/ 10/29  10:30:00,50.54,0.353449828,8.05E-03
2023/ 10/29  10:45:00,50.81,0.295965516,6.78E-03
2023/ 10/29  11:00:00,51.08,0.231454596,5.36E-03
2023/ 10/29  11:15:00,51.08,0.228137416,5.36E-03
2023/ 10/29  11:30:00,51.08,0.228137416,5.36E-03
2023/ 10/29  11:45:00,51.08,0.228137416,5.36E-03
2023/ 10/29  12:00:00,51.08,0.228137416,5.36E-03
2023/ 10/29  12:15:00,51.575,0.224405094,5.36E-03
2023/ 10/29  12:30:00,52.07,0.224405094,5.36E-03
2023/ 10/29  12:45:00,52.565,0.224405094,5.36E-03
2023/ 10/29  13:00:00,53.06,0.224405094,5.36E-03
2023/ 10/29  13:15:00,53.555,0.225034711,5.36E-03
2023/ 10/29  13:30:00,54.05,0.225034711,5.36E-03
2023/ 10/29  13:45:00,54.545,0.225034711,5.36E-03
2023/ 10/29  14:00:00,55.04,0.237816755,1.81E-02
2023/ 10/29  14:15:00,55.535,0.362499975,8.05E-03
2023/ 10/29  14:30:00,56.03,0.363753755,8.05E-03
2023/ 10/29  14:45:00,56.525,0.365106379,8.05E-03
2023/ 10/29  15:00:00,57.02,0.364636418,8.01E-03
2023/ 10/29  15:15:00,57.02,0.316373836,1.59E-02
2023/ 10/29  15:30:00,57.02,0.346272903,4.58E-02
2023/ 10/29  15:45:00,57.02,0.334957108,3.44E-02
2023/ 10/29  16:00:00,57.02,0.324608378,2.41E-02
2023/ 10/29  16:15:00,56.255,0.397860647,1.97E-02
2023/ 10/29  16:30:00,55.49,0.383500277,5.36E-03
2023/ 10/29  16:45:00,54.725,0.383500277,5.36E-03
2023/ 10/29  17:00:00,53.96,0.383500277,5.36E-03
2023/ 10/29  17:15:00,54.23,0.421189279,5.36E-03
2023/ 10/29  17:30:00,54.5,0.421189279,5.36E-03
2023/ 10/29  17:45:00,54.77,0.421189279,5.36E-03
2023/ 10/29  18:00:00,55.04,0.480684954,6.71E-03
2023/ 10/29  18:15:00,55.265,0.53474438,8.05E-03
2023/ 10/29  18:30:00,55.49,0.535775418,8.05E-03
2023/ 10/29  18:45:00,55.715,0.536918872,8.05E-03
2023/ 10/29  19:00:00,55.94,0.53806287,8.05E-03
2023/ 10/29  19:15:00,54.95,0.617829059,0.17863847
2023/ 10/29  19:30:00,53.96,0.409901078,5.36E-03
2023/ 10/29  19:45:00,52.97,0.409901078,5.36E-03
2023/ 10/29  20:00:00,51.98,0.409901078,5.36E-03
2023/ 10/29  20:15:00,52.475,0.376769152,5.36E-03
2023/ 10/29  20:30:00,52.97,0.376769152,5.36E-03
2023/ 10/29  20:45:00,53.465,0.376769152,5.36E-03
2023/ 10/29  21:00:00,53.96,0.453904969,8.25E-02
2023/ 10/29  21:15:00,53.96,0.303885773,5.36E-03
2023/ 10/29  21:30:00,53.96,0.402902909,0.104374284
2023/ 10/29  21:45:00,53.96,0.464259513,0.165730888
2023/ 10/29  22:00:00,53.96,0.37847086,7.99E-02
2023/ 10/29  22:15:00,54.23,0.369118743,0.133808183
2023/ 10/29  22:30:00,54.5,0.827105801,0.475095851
2023/ 10/29  22:45:00,54.77,0.742088226,0.388448833
2023/ 10/29  23:00:00,55.04,0.791748542,0.436510556
2023/ 10/29  23:15:00,55.04,0.56193698,0.299743085
2023/ 10/29  23:30:00,55.04,0.281115902,9.40E-02
2023/ 10/29  23:45:00,55.04,0.353580276,0.166448958
2023/ 10/29  24:00:00,55.04,0.368646337,0.18151502
2023/ 10/30  00:15:00,54.77,0.358867606,0.186934651
2023/ 10/30  00:30:00,54.5,0.373169813,0.201236859
2023/ 10/30  00:45:00,54.23,0.386731884,0.21479893
2023/ 10/30  01:00:00,53.96,0.399812348,0.227879393
2023/ 10/30  01:15:00,53.96,0.401053427,0.234251416
2023/ 10/30  01:30:00,53.96,0.406294226,0.239492215
2023/ 10/30  01:45:00,53.96,0.410746047,0.243944037
2023/ 10/30  02:00:00,53.96,0.414573288,0.247771278
2023/ 10/30  02:15:00,53.465,0.418119352,0.255127045
2023/ 10/30  02:30:00,52.97,0.42332762,0.260335313
2023/ 10/30  02:45:00,52.475,0.426594718,0.263602411
2023/ 10/30  03:00:00,51.98,0.436600068,0.27360776
2023/ 10/30  03:15:00,52.475,0.440698166,0.267735993
2023/ 10/30  03:30:00,52.97,0.446357912,0.273395738
2023/ 10/30  03:45:00,53.465,0.453338289,0.280376115
2023/ 10/30  04:00:00,53.96,0.461328526,0.288366353
2023/ 10/30  04:15:00,53.96,0.487874067,0.277882423
2023/ 10/30  04:30:00,53.96,0.484608546,0.274616902
2023/ 10/30  04:45:00,53.96,0.482832782,0.272841138
2023/ 10/30  05:00:00,53.96,0.481785119,0.271793475
2023/ 10/30  05:15:00,53.24,0.505863985,0.266385731
2023/ 10/30  05:30:00,52.52,0.506821961,0.267343707
2023/ 10/30  05:45:00,51.8,0.511368464,0.271890211
2023/ 10/30  06:00:00,51.08,0.523304069,0.283825816
2023/ 10/30  06:15:00,50.81,0.988619711,0.605589027
2023/ 10/30  06:30:00,50.54,0.989913623,0.605690265
2023/ 10/30  06:45:00,50.27,0.929719227,0.544325429
2023/ 10/30  07:00:00,50,0.875614744,0.489071846
2023/ 10/30  07:15:00,50.99,0.826009322,0.466147495
2023/ 10/30  07:30:00,51.98,0.476962783,0.191568081
2023/ 10/30  07:45:00,52.97,0.244132478,5.36E-03
2023/ 10/30  08:00:00,53.96,0.244132478,5.36E-03
2023/ 10/30  08:15:00,54.455,0.234411036,5.36E-03
2023/ 10/30  08:30:00,54.95,0.234411036,5.36E-03
2023/ 10/30  08:45:00,55.445,0.234411036,5.36E-03
2023/ 10/30  09:00:00,55.94,0.234411036,5.36E-03
2023/ 10/30  09:15:00,56.21,0.239403595,5.36E-03
2023/ 10/30  09:30:00,56.48,0.359226069,8.05E-03
2023/ 10/30  09:45:00,56.75,0.360296884,8.05E-03
2023/ 10/30  10:00:00,57.02,0.361462689,8.05E-03
2023/ 10/30  10:15:00,57.245,0.36594918,8.05E-03
2023/ 10/30  10:30:00,57.47,0.331658688,7.29E-03
2023/ 10/30  10:45:00,57.695,0.242618566,5.36E-03
2023/ 10/30  11:00:00,57.92,0.242618566,5.36E-03
2023/ 10/30  11:15:00,58.685,0.238285145,5.36E-03
2023/ 10/30  11:30:00,59.45,0.238285145,5.36E-03
2023/ 10/30  11:45:00,60.215,0.251163339,1.82E-02
2023/ 10/30  12:00:00,60.98,0.263262656,3.03E-02
2023/ 10/30  12:15:00,60.755,0.269366875,4.10E-02
2023/ 10/30  12:30:00,60.53,0.287800412,5.95E-02
2023/ 10/30  12:45:00,60.305,0.299452957,7.11E-02
2023/ 10/30  13:00:00,60.08,0.311698172,8.34E-02
2023/ 10/30  13:15:00,60.305,0.325249795,9.73E-02
2023/ 10/30  13:30:00,60.53,0.347654538,9.63E-02
2023/ 10/30  13:45:00,60.755,0.398494804,5.26E-02
2023/ 10/30  14:00:00,60.98,0.409939995,6.24E-02
2023/ 10/30  14:15:00,61.25,0.434148957,6.68E-02
2023/ 10/30  14:30:00,61.52,0.414523551,8.66E-02
2023/ 10/30  14:45:00,61.79,0.365079406,0.118824464
2023/ 10/30  15:00:00,62.06,0.352669658,0.106414717
2023/ 10/30  15:15:00,61.565,0.409541524,0.101372709
2023/ 10/30  15:30:00,61.07,0.399796111,9.16E-02
2023/ 10/30  15:45:00,60.575,0.387430501,7.93E-02
2023/ 10/30  16:00:00,60.08,0.375595955,6.74E-02
2023/ 10/30  16:15:00,59.315,0.444514024,5.88E-02
2023/ 10/30  16:30:00,58.55,0.428257309,4.25E-02
2023/ 10/30  16:45:00,57.785,0.409081104,2.33E-02
2023/ 10/30  17:00:00,57.02,0.395809971,1.01E-02
2023/ 10/30  17:15:00,56.255,0.432230691,8.80E-03
2023/ 10/30  17:30:00,55.49,0.488333898,6.71E-03
2023/ 10/30  17:45:00,54.725,0.548599446,8.05E-03
2023/ 10/30  18:00:00,53.96,0.54947879,8.05E-03
2023/ 10/30  18:15:00,53.465,0.544317645,8.05E-03
2023/ 10/30  18:30:00,52.97,0.545290718,8.05E-03
2023/ 10/30  18:45:00,52.475,0.471449371,6.42E-03
2023/ 10/30  19:00:00,51.98,0.4226525,5.36E-03
2023/ 10/30  19:15:00,51.755,0.417623892,5.36E-03
2023/ 10/30  19:30:00,51.53,0.417623892,5.36E-03
2023/ 10/30  19:45:00,51.305,0.417623892,5.36E-03
2023/ 10/30  20:00:00,51.08,0.417623892,5.36E-03
2023/ 10/30  20:15:00,50.315,0.384492297,5.36E-03
2023/ 10/30  20:30:00,49.55,0.384492297,5.36E-03
2023/ 10/30  20:45:00,48.785,0.384492297,5.36E-03
2023/ 10/30  21:00:00,48.02,0.384492297,5.36E-03
2023/ 10/30  21:15:00,47.75,0.420153226,0.115581584
2023/ 10/30  21:30:00,47.48,0.902470794,0.482501102
2023/ 10/30  21:45:00,47.21,0.924274095,0.50295079
2023/ 10/30  22:00:00,46.94,0.948313293,0.525639449
2023/ 10/30  22:15:00,46.715,0.902256409,0.544100166
2023/ 10/30  22:30:00,46.49,0.612647214,0.343198327
2023/ 10/30  22:45:00,46.265,0.518951484,0.280293959
2023/ 10/30  23:00:00,46.04,0.525908125,0.2872506
2023/ 10/30  23:15:00,45.77,0.50409935,0.316968032
2023/ 10/30  23:30:00,45.5,0.530673713,0.343542396
2023/ 10/30  23:45:00,45.23,0.557911022,0.370779705
2023/ 10/30  24:00:00,44.96,0.5844491,0.397317783
2023/ 10/31  00:15:00,44.735,0.595773272,0.423840318
2023/ 10/31  00:30:00,44.51,0.618486737,0.446553783
2023/ 10/31  00:45:00,44.285,0.641248869,0.469315915
2023/ 10/31  01:00:00,44.06,0.66177869,0.489845735
2023/ 10/31  01:15:00,43.025,0.685475089,0.518673078
2023/ 10/31  01:30:00,41.99,0.714253406,0.547451395
2023/ 10/31  01:45:00,40.955,0.742534385,0.575732375
2023/ 10/31  02:00:00,39.92,0.769943711,0.603141701
2023/ 10/31  02:15:00,40.19,0.768051181,0.605058873
2023/ 10/31  02:30:00,40.46,0.760129365,0.597137058
2023/ 10/31  02:45:00,40.73,0.753626579,0.590634272
2023/ 10/31  03:00:00,41,0.749566819,0.586574512
2023/ 10/31  03:15:00,40.73,0.778089685,0.605127512
2023/ 10/31  03:30:00,40.46,0.801590427,0.628628253
2023/ 10/31  03:45:00,40.19,0.825004879,0.652042705
2023/ 10/31  04:00:00,39.92,0.854886233,0.68192406
2023/ 10/31  04:15:00,39.92,0.860326887,0.650335243
2023/ 10/31  04:30:00,39.92,0.839888691,0.629897047
2023/ 10/31  04:45:00,39.92,0.824507538,0.614515894
2023/ 10/31  05:00:00,39.92,0.821780258,0.611788613
2023/ 10/31  05:15:00,40.46,0.846305581,0.606827327
2023/ 10/31  05:30:00,41,0.870279997,0.630801744
2023/ 10/31  05:45:00,41.54,1.311216297,0.956674936
2023/ 10/31  06:00:00,42.08,1.313594325,0.957959319
2023/ 10/31  06:15:00,42.305,1.34162473,0.957923009
2023/ 10/31  06:30:00,42.53,1.329732372,0.945146462
2023/ 10/31  06:45:00,42.755,1.30740435,0.921956625
2023/ 10/31  07:00:00,42.98,1.098031319,0.767177125
2023/ 10/31  07:15:00,43.475,0.873438563,0.634663232
2023/ 10/31  07:30:00,43.97,0.841241298,0.602465967
2023/ 10/31  07:45:00,44.465,0.781203639,0.542428308
2023/ 10/31  08:00:00,44.96,0.715706343,0.476931013
2023/ 10/31  08:15:00,45.455,0.657364232,0.428310343
2023/ 10/31  08:30:00,45.95,0.586436246,0.357382357
2023/ 10/31  08:45:00,46.445,0.552682356,0.323628467
2023/ 10/31  09:00:00,46.94,0.737410002,0.451268988
2023/ 10/31  09:15:00,47.435,0.932534858,0.583505903
2023/ 10/31  09:30:00,47.93,0.922345111,0.572201433
2023/ 10/31  09:45:00,48.425,0.91068174,0.55941441
2023/ 10/31  10:00:00,48.92,0.901287432,0.548940948
2023/ 10/31  10:15:00,49.19,0.859975159,0.518786482
2023/ 10/31  10:30:00,49.46,0.539921701,0.302660282
2023/ 10/31  10:45:00,49.73,0.540284939,0.30302352
2023/ 10/31  11:00:00,50,0.535066031,0.297804612
2023/ 10/31  11:15:00,50.27,0.524418328,0.29149033
2023/ 10/31  11:30:00,50.54,0.515543537,0.282615539
2023/ 10/31  11:45:00,50.81,0.505106856,0.272178858
2023/ 10/31  12:00:00,51.08,0.49329723,0.260369232
2023/ 10/31  12:15:00,52.07,0.47164762,0.243314304
2023/ 10/31  12:30:00,53.06,0.463598443,0.235265127
2023/ 10/31  12:45:00,54.05,0.455614711,0.227281395
2023/ 10/31  13:00:00,55.04,0.44765235,0.219319034
2023/ 10/31  13:15:00,55.04,0.872386815,0.527945923
2023/ 10/31  13:30:00,55.04,0.87953628,0.533510477
2023/ 10/31  13:45:00,55.04,0.888506793,0.540842993
2023/ 10/31  14:00:00,55.04,0.889961324,0.543211071
2023/ 10/31  14:15:00,55.265,0.499589624,0.253334682
2023/ 10/31  14:30:00,55.49,0.494363184,0.248108243
2023/ 10/31  14:45:00,55.715,0.487113039,0.240858098
2023/ 10/31  15:00:00,55.94,0.47904272,0.232787779
2023/ 10/31  15:15:00,55.94,0.525076359,0.216907544
2023/ 10/31  15:30:00,55.94,0.522006953,0.213838138
2023/ 10/31  15:45:00,55.94,0.522323184,0.21415437
2023/ 10/31  16:00:00,55.94,0.524163086,0.215994271
2023/ 10/31  16:15:00,55.94,0.575803497,0.190063013
2023/ 10/31  16:30:00,55.94,0.578065121,0.192324638
2023/ 10/31  16:45:00,55.94,0.580643259,0.194902776
2023/ 10/31  17:00:00,55.94,0.58518893,0.199448447
2023/ 10/31  17:15:00,56.21,0.991040726,0.448158531
